Unnamed: 0,pictureName,Diseases,original_path,original_background,original_disease,disease_clean,background_clean,disease_label,background_label,is_augmented,augmentation_type,original_image,split
1090.0,sb_wb_85.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_85.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_85.jpg,train
1091.0,sb_wb_86.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_86.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_86.jpg,validation
1092.0,sb_wb_87.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_87.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_87.jpg,train
1093.0,sb_wb_88.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_88.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_88.jpg,train
1094.0,sb_wb_89.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_89.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_89.jpg,train
1095.0,sb_wb_9.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_9.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_9.jpg,test
1096.0,sb_wb_90.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_90.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_90.jpg,test
1097.0,sb_wb_91.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_91.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_91.jpg,test
1098.0,sb_wb_92.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_92.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_92.jpg,validation
1099.0,sb_wb_93.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_93.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_93.jpg,train
1100.0,sb_wb_94.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_94.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_94.jpg,test
1101.0,sb_wb_95.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_95.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_95.jpg,train
1102.0,sb_wb_96.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_96.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_96.jpg,test
1103.0,sb_wb_97.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_97.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_97.jpg,train
1104.0,sb_wb_98.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_98.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_98.jpg,train
1105.0,sb_wb_99.jpg,Shath Blight(white Background),./Dhan-Shomadhan/White Background\Shath Blight\sb_wb_99.jpg,white Background,Shath Blight,Sheath Blight,White Background,4,1,False,original,sb_wb_99.jpg,test
,bsf_0_aug0000_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_0_aug0000_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=8.4),bsf_0.jpg,validation
,bsf_0_aug0001_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_0_aug0001_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_0.jpg,train
,bsf_0_aug0002_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_0_aug0002_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_0.jpg,train
,bsf_0_aug0003_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_0_aug0003_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.85),bsf_0.jpg,train
,bsf_0_aug0004_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_0_aug0004_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=5),bsf_0.jpg,train
,bsf_0_aug0005_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_0_aug0005_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=0.85),bsf_0.jpg,validation
,bsf_0_aug0006_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_0_aug0006_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=0.86),bsf_0.jpg,validation
,bsf_0_aug0007_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_0_aug0007_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=6.0),bsf_0.jpg,train
,bsf_0_aug0008_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_0_aug0008_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(rot1.8+flipH),bsf_0.jpg,train
,bsf_1_aug0009_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_1_aug0009_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=-16.0),bsf_1.jpg,train
,bsf_1_aug0010_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_1_aug0010_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_1.jpg,validation
,bsf_1_aug0011_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_1_aug0011_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_1.jpg,validation
,bsf_1_aug0012_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_1_aug0012_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.91),bsf_1.jpg,train
,bsf_1_aug0013_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_1_aug0013_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=7),bsf_1.jpg,train
,bsf_1_aug0014_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_1_aug0014_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=0.82),bsf_1.jpg,validation
,bsf_1_aug0015_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_1_aug0015_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=1.06),bsf_1.jpg,train
,bsf_1_aug0016_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_1_aug0016_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=10.4),bsf_1.jpg,test
,bsf_1_aug0017_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_1_aug0017_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(flipH+blur3+br0.86),bsf_1.jpg,validation
,bsf_10_aug0018_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_10_aug0018_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=-4.6),bsf_10.jpg,test
,bsf_10_aug0019_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_10_aug0019_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_10.jpg,train
,bsf_10_aug0020_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_10_aug0020_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_10.jpg,train
,bsf_10_aug0021_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_10_aug0021_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.88),bsf_10.jpg,test
,bsf_10_aug0022_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_10_aug0022_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=3),bsf_10.jpg,train
,bsf_10_aug0023_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_10_aug0023_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=1.27),bsf_10.jpg,test
,bsf_10_aug0024_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_10_aug0024_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=0.93),bsf_10.jpg,train
,bsf_10_aug0025_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_10_aug0025_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=5.9),bsf_10.jpg,train
,bsf_10_aug0026_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_10_aug0026_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(flipH+blur3+br1.01),bsf_10.jpg,train
,bsf_11_aug0027_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_11_aug0027_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=28.4),bsf_11.jpg,validation
,bsf_11_aug0028_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_11_aug0028_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_11.jpg,validation
,bsf_11_aug0029_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_11_aug0029_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_11.jpg,validation
,bsf_11_aug0030_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_11_aug0030_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.89),bsf_11.jpg,train
,bsf_11_aug0031_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_11_aug0031_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=7),bsf_11.jpg,train
,bsf_11_aug0032_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_11_aug0032_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=0.88),bsf_11.jpg,test
,bsf_11_aug0033_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_11_aug0033_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=1.05),bsf_11.jpg,test
,bsf_11_aug0034_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_11_aug0034_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=13.9),bsf_11.jpg,train
,bsf_11_aug0035_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_11_aug0035_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(br1.11),bsf_11.jpg,test
,bsf_12_aug0036_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_12_aug0036_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=29.1),bsf_12.jpg,train
,bsf_12_aug0037_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_12_aug0037_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_12.jpg,test
,bsf_12_aug0038_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_12_aug0038_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_12.jpg,train
,bsf_12_aug0039_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_12_aug0039_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.94),bsf_12.jpg,test
,bsf_12_aug0040_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_12_aug0040_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=3),bsf_12.jpg,train
,bsf_12_aug0041_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_12_aug0041_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=0.93),bsf_12.jpg,train
,bsf_12_aug0042_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_12_aug0042_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=0.98),bsf_12.jpg,train
,bsf_12_aug0043_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_12_aug0043_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=13.3),bsf_12.jpg,train
,bsf_12_aug0044_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_12_aug0044_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(blur3+br0.87),bsf_12.jpg,train
,bsf_13_aug0045_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_13_aug0045_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=13.7),bsf_13.jpg,train
,bsf_13_aug0046_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_13_aug0046_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_13.jpg,train
,bsf_13_aug0047_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_13_aug0047_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_13.jpg,validation
,bsf_13_aug0048_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_13_aug0048_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.87),bsf_13.jpg,test
,bsf_13_aug0049_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_13_aug0049_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=5),bsf_13.jpg,train
,bsf_13_aug0050_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_13_aug0050_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=0.86),bsf_13.jpg,train
,bsf_13_aug0051_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_13_aug0051_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=1.17),bsf_13.jpg,train
,bsf_13_aug0052_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_13_aug0052_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=11.9),bsf_13.jpg,validation
,bsf_13_aug0053_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_13_aug0053_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(blur3),bsf_13.jpg,train
,bsf_14_aug0054_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_14_aug0054_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=-28.1),bsf_14.jpg,train
,bsf_14_aug0055_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_14_aug0055_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_14.jpg,train
,bsf_14_aug0056_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_14_aug0056_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_14.jpg,train
,bsf_14_aug0057_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_14_aug0057_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.88),bsf_14.jpg,train
,bsf_14_aug0058_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_14_aug0058_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=5),bsf_14.jpg,validation
,bsf_14_aug0059_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_14_aug0059_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=0.74),bsf_14.jpg,train
,bsf_14_aug0060_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_14_aug0060_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=1.17),bsf_14.jpg,test
,bsf_14_aug0061_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_14_aug0061_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=10.7),bsf_14.jpg,test
,bsf_14_aug0062_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_14_aug0062_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(rot-11.5+blur5),bsf_14.jpg,train
,bsf_15_aug0063_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_15_aug0063_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=-21.6),bsf_15.jpg,train
,bsf_15_aug0064_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_15_aug0064_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_15.jpg,train
,bsf_15_aug0065_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_15_aug0065_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_15.jpg,train
,bsf_15_aug0066_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_15_aug0066_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.92),bsf_15.jpg,train
,bsf_15_aug0067_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_15_aug0067_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=7),bsf_15.jpg,train
,bsf_15_aug0068_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_15_aug0068_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=0.86),bsf_15.jpg,train
,bsf_15_aug0069_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_15_aug0069_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=1.03),bsf_15.jpg,test
,bsf_15_aug0070_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_15_aug0070_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=14.0),bsf_15.jpg,train
,bsf_15_aug0071_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_15_aug0071_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(blur5),bsf_15.jpg,validation
,bsf_16_aug0072_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_16_aug0072_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=-27.2),bsf_16.jpg,train
,bsf_16_aug0073_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_16_aug0073_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_16.jpg,train
,bsf_16_aug0074_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_16_aug0074_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_16.jpg,train
,bsf_16_aug0075_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_16_aug0075_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.86),bsf_16.jpg,train
,bsf_16_aug0076_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_16_aug0076_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=7),bsf_16.jpg,train
,bsf_16_aug0077_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_16_aug0077_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=0.80),bsf_16.jpg,train
,bsf_16_aug0078_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_16_aug0078_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=1.07),bsf_16.jpg,train
,bsf_16_aug0079_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_16_aug0079_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=11.0),bsf_16.jpg,train
,bsf_16_aug0080_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_16_aug0080_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(flipH+blur5+br1.14),bsf_16.jpg,train
,bsf_17_aug0081_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_17_aug0081_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=-29.3),bsf_17.jpg,train
,bsf_17_aug0082_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_17_aug0082_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_17.jpg,train
,bsf_17_aug0083_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_17_aug0083_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_17.jpg,train
,bsf_17_aug0084_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_17_aug0084_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.92),bsf_17.jpg,train
,bsf_17_aug0085_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_17_aug0085_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=7),bsf_17.jpg,train
,bsf_17_aug0086_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_17_aug0086_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=1.23),bsf_17.jpg,train
,bsf_17_aug0087_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_17_aug0087_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=1.10),bsf_17.jpg,test
,bsf_17_aug0088_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_17_aug0088_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=12.7),bsf_17.jpg,test
,bsf_17_aug0089_combo.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_17_aug0089_combo.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,combo(combo),bsf_17.jpg,train
,bsf_18_aug0090_rotate.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_18_aug0090_rotate.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,rotate(angle=13.3),bsf_18.jpg,test
,bsf_18_aug0091_flip_h.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_18_aug0091_flip_h.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_h(horizontal),bsf_18.jpg,train
,bsf_18_aug0092_flip_v.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_18_aug0092_flip_v.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,flip_v(vertical),bsf_18.jpg,test
,bsf_18_aug0093_scale.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_18_aug0093_scale.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,scale(scale=0.92),bsf_18.jpg,train
,bsf_18_aug0094_blur.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_18_aug0094_blur.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,blur(kernel=7),bsf_18.jpg,train
,bsf_18_aug0095_brightness.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_18_aug0095_brightness.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,brightness(bright=1.16),bsf_18.jpg,train
,bsf_18_aug0096_contrast.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_18_aug0096_contrast.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,contrast(contrast=1.00),bsf_18.jpg,train
,bsf_18_aug0097_noise.jpg,Brown Spot(Field Background),./enhanced_data\Field Background\Brown Spot\bsf_18_aug0097_noise.jpg,Field Background,Brown Spot,Brown Spot,Field Background,0,0,True,noise(noise=6.1),bsf_18.jpg,train
